ID,Sport,League,Home,Away,Time,Odds Count
ice_hockey:rangers:sharks:20260124,ice_hockey,NHL,Rangers,Sharks,2026-01-24 03:00:00,2
ice_hockey:red wings:jets:20260125,ice_hockey,NHL,Red Wings,Jets,2026-01-25 00:00:00,2
ice_hockey:red wings:maple leafs:20260122,ice_hockey,NHL,Red Wings,Maple Leafs,2026-01-22 00:00:00,2
ice_hockey:red wings:wild:20260123,ice_hockey,NHL,Red Wings,Wild,2026-01-23 02:30:00,2
ice_hockey:sabres:canadiens:20260123,ice_hockey,NHL,Sabres,Canadiens,2026-01-23 00:00:00,2
ice_hockey:sabres:hurricanes:20260119,ice_hockey,NHL,Sabres,Hurricanes,2026-01-19 18:30:00,2
ice_hockey:sabres:islanders:20260124,ice_hockey,NHL,Sabres,Islanders,2026-01-24 18:00:00,2
ice_hockey:sabres:maple leafs:20260128,ice_hockey,NHL,Sabres,Maple Leafs,2026-01-28 00:00:00,2
ice_hockey:sabres:predators:20260121,ice_hockey,NHL,Sabres,Predators,2026-01-21 01:00:00,2
ice_hockey:senators:blue jackets:20260121,ice_hockey,NHL,Senators,Blue Jackets,2026-01-21 00:00:00,2
ice_hockey:senators:predators:20260123,ice_hockey,NHL,Senators,Predators,2026-01-23 01:00:00,2
ice_hockey:senators:red wings:20260118,ice_hockey,NHL,Senators,Red Wings,2026-01-18 22:00:00,6
ice_hockey:sharks:canucks:20260128,ice_hockey,NHL,Sharks,Canucks,2026-01-28 03:00:00,2
ice_hockey:sharks:flames:20260131,ice_hockey,NHL,Sharks,Flames,2026-01-31 21:00:00,2
ice_hockey:sharks:lightning:20260121,ice_hockey,NHL,Sharks,Lightning,2026-01-21 00:00:00,2
ice_hockey:sharks:oilers:20260130,ice_hockey,NHL,Sharks,Oilers,2026-01-30 02:00:00,2
ice_hockey:sharks:panthers:20260120,ice_hockey,NHL,Sharks,Panthers,2026-01-20 00:00:00,2
ice_hockey:shl brynaes:djurgaarden:20260122,ice_hockey,SHL,SHL: Brynaes,Djurgaarden,2026-01-22 18:00:00,2
ice_hockey:shl faerjestad:luleaa:20260122,ice_hockey,SHL,SHL: Faerjestad,Luleaa,2026-01-22 18:00:00,2
ice_hockey:shl froelunda hc:skellefteaa:20260122,ice_hockey,SHL,SHL: Froelunda HC,Skellefteaa,2026-01-22 18:00:00,2
ice_hockey:shl hv 71:linkoeping:20260122,ice_hockey,SHL,SHL: HV 71,Linkoeping,2026-01-22 18:00:00,2
ice_hockey:shl leksands:roegle:20260122,ice_hockey,SHL,SHL: Leksands IF,Roegle,2026-01-22 18:00:00,2
ice_hockey:shl oerebro hk:vaexjoe:20260122,ice_hockey,SHL,SHL: Oerebro HK,Vaexjoe,2026-01-22 18:00:00,2
ice_hockey:stars:blue jackets:20260123,ice_hockey,NHL,Stars,Blue Jackets,2026-01-23 00:00:00,2
ice_hockey:stars:blues:20260128,ice_hockey,NHL,Stars,Blues,2026-01-28 01:00:00,2
ice_hockey:stars:golden knights:20260130,ice_hockey,NHL,Stars,Golden Knights,2026-01-30 03:00:00,2
ice_hockey:utah:hurricanes:20260130,ice_hockey,NHL,Utah,Hurricanes,2026-01-30 00:00:00,2
ice_hockey:utah:lightning:20260127,ice_hockey,NHL,Utah,Lightning,2026-01-27 00:00:00,2
ice_hockey:utah:panthers:20260128,ice_hockey,NHL,Utah,Panthers,2026-01-28 00:00:00,2
ice_hockey:utah:predators:20260124,ice_hockey,NHL,Utah,Predators,2026-01-24 20:30:00,2
ice_hockey:wild:canadiens:20260121,ice_hockey,NHL,Wild,Canadiens,2026-01-21 00:00:00,2
ice_hockey:wild:maple leafs:20260120,ice_hockey,NHL,Wild,Maple Leafs,2026-01-20 00:30:00,2
rugby:european rugby champions cup bristol bears:union bordeaux begles:20260118,rugby,European Rugby Champions,European Rugby Champions Cup: Bristol Bears,Union Bordeaux Begles,2026-01-18 13:00:00,2
rugby:european rugby champions cup glasgow warriors:saracens:20260118,rugby,European Rugby Champions,European Rugby Champions Cup: Glasgow Warriors,Saracens,2026-01-18 17:30:00,2
rugby:european rugby champions cup la rochelle:harlequins:20260118,rugby,European Rugby Champions,European Rugby Champions Cup: La Rochelle,Harlequins,2026-01-18 15:15:00,2
rugby:european rugby champions cup northampton saints:scarlets:20260118,rugby,European Rugby Champions,European Rugby Champions Cup: Northampton Saints,Scarlets,2026-01-18 15:15:00,2
rugby:premiership rugby exeter chiefs:bristol bears:20260124,rugby,Rugby Premiership,Premiership Rugby: Exeter Chiefs,Bristol Bears,2026-01-24 15:00:00,2
rugby:premiership rugby gloucester:bath:20260123,rugby,Rugby Premiership,Premiership Rugby: Gloucester,Bath,2026-01-23 19:45:00,2
rugby:premiership rugby harlequins:leicester tigers:20260124,rugby,Rugby Premiership,Premiership Rugby: Harlequins,Leicester Tigers,2026-01-24 15:05:00,2
rugby:premiership rugby sale sharks:northampton saints:20260124,rugby,Rugby Premiership,Premiership Rugby: Sale Sharks,Northampton Saints,2026-01-24 17:30:00,2
rugby:premiership rugby saracens:newcastle red bulls:20260124,rugby,Rugby Premiership,Premiership Rugby: Saracens,Newcastle Red Bulls,2026-01-24 15:00:00,2
rugby:six nations england:wales:20260207,rugby,Six Nations,Six Nations: England,Wales,2026-02-07 16:40:00,2
rugby:six nations france:ireland:20260205,rugby,Six Nations,Six Nations: France,Ireland,2026-02-05 20:10:00,2
rugby:six nations ireland:italy:20260214,rugby,Six Nations,Six Nations: Ireland,Italy,2026-02-14 14:10:00,2
rugby:six nations italy:scotland:20260207,rugby,Six Nations,Six Nations: Italy,Scotland,2026-02-07 14:10:00,2
rugby:six nations scotland:england:20260214,rugby,Six Nations,Six Nations: Scotland,England,2026-02-14 16:40:00,2
rugby:super rugby pacific blues:chiefs:20260214,rugby,Super Rugby,Super Rugby Pacific: Blues,Chiefs,2026-02-14 06:05:00,2
rugby:super rugby pacific fijian drua:moana pasifika:20260214,rugby,Super Rugby,Super Rugby Pacific: Fijian Drua,Moana Pasifika,2026-02-14 03:35:00,2
rugby:super rugby pacific highlanders:crusaders:20260213,rugby,Super Rugby,Super Rugby Pacific: Highlanders,Crusaders,2026-02-13 06:05:00,2
rugby:super rugby pacific waratahs:reds:20260213,rugby,Super Rugby,Super Rugby Pacific: Waratahs,Reds,2026-02-13 08:35:00,2
rugby:super rugby pacific western force:brumbies:20260214,rugby,Super Rugby,Super Rugby Pacific: Western Force,Brumbies,2026-02-14 08:35:00,2
rugby:top 14 asm clermont auvergne:la rochelle:20260125,rugby,Top 14,Top 14: ASM Clermont Auvergne,La Rochelle,2026-01-25 20:05:00,2
rugby:top 14 bayonne:castres olympique:20260124,rugby,Top 14,Top 14: Bayonne,Castres Olympique,2026-01-24 15:35:00,2
rugby:top 14 bayonne:racing 92:20260214,rugby,Top 14,Top 14: Bayonne,Racing 92,2026-02-14 15:35:00,2
rugby:top 14 castres olympique:asm clermont auvergne:20260131,rugby,Top 14,Top 14: Castres Olympique,ASM Clermont Auvergne,2026-01-31 15:35:00,2
rugby:top 14 la rochelle:lyon rugby:20260131,rugby,Top 14,Top 14: La Rochelle,Lyon Rugby,2026-01-31 15:35:00,2
rugby:top 14 la rochelle:montpellier:20260214,rugby,Top 14,Top 14: La Rochelle,Montpellier,2026-02-14 15:35:00,2
rugby:top 14 lyon rugby:montauban:20260214,rugby,Top 14,Top 14: Lyon Rugby,Montauban,2026-02-14 15:35:00,2
rugby:top 14 montauban:union bordeaux begles:20260131,rugby,Top 14,Top 14: Montauban,Union Bordeaux Begles,2026-01-31 15:35:00,2
rugby:top 14 montpellier:stade francais:20260131,rugby,Top 14,Top 14: Montpellier,Stade Francais,2026-01-31 13:30:00,2
rugby:top 14 pau:toulon:20260201,rugby,Top 14,Top 14: Pau,Toulon,2026-02-01 20:05:00,2
rugby:top 14 perpignan:montauban:20260124,rugby,Top 14,Top 14: Perpignan,Montauban,2026-01-24 15:35:00,2
rugby:top 14 perpignan:pau:20260214,rugby,Top 14,Top 14: Perpignan,Pau,2026-02-14 15:35:00,2
rugby:top 14 racing 92:lyon rugby:20260124,rugby,Top 14,Top 14: Racing 92,Lyon Rugby,2026-01-24 15:35:00,2
rugby:top 14 racing 92:perpignan:20260131,rugby,Top 14,Top 14: Racing 92,Perpignan,2026-01-31 15:35:00,2
rugby:top 14 toulon:asm clermont auvergne:20260214,rugby,Top 14,Top 14: Toulon,ASM Clermont Auvergne,2026-02-14 20:00:00,2
rugby:top 14 toulon:montpellier:20260124,rugby,Top 14,Top 14: Toulon,Montpellier,2026-01-24 15:35:00,2
rugby:top 14 toulouse:bayonne:20260131,rugby,Top 14,Top 14: Toulouse,Bayonne,2026-01-31 20:00:00,2
rugby:top 14 toulouse:pau:20260124,rugby,Top 14,Top 14: Toulouse,Pau,2026-01-24 20:00:00,2
rugby:top 14 union bordeaux begles:castres olympique:20260214,rugby,Top 14,Top 14: Union Bordeaux Begles,Castres Olympique,2026-02-14 13:30:00,2
rugby:top 14 union bordeaux begles:stade francais:20260124,rugby,Top 14,Top 14: Union Bordeaux Begles,Stade Francais,2026-01-24 13:30:00,2
rugby:united rugby championship benetton treviso:scarlets:20260130,rugby,URC,United Rugby Championship: Benetton Treviso,Scarlets,2026-01-30 19:45:00,2
rugby:united rugby championship cardiff rugby:benetton treviso:20260124,rugby,URC,United Rugby Championship: Cardiff Rugby,Benetton Treviso,2026-01-24 19:45:00,2
rugby:united rugby championship connacht:leinster:20260124,rugby,URC,United Rugby Championship: Connacht,Leinster,2026-01-24 17:30:00,2
rugby:united rugby championship edinburgh:bulls:20260123,rugby,URC,United Rugby Championship: Edinburgh,Bulls,2026-01-23 19:45:00,2
rugby:united rugby championship glasgow warriors:munster:20260130,rugby,URC,United Rugby Championship: Glasgow Warriors,Munster,2026-01-30 19:45:00,2
rugby:united rugby championship leinster:edinburgh:20260131,rugby,URC,United Rugby Championship: Leinster,Edinburgh,2026-01-31 17:30:00,2
rugby:united rugby championship lions:bulls:20260131,rugby,URC,United Rugby Championship: Lions,Bulls,2026-01-31 12:30:00,2
rugby:united rugby championship munster:dragons:20260123,rugby,URC,United Rugby Championship: Munster,Dragons,2026-01-23 19:45:00,2
rugby:united rugby championship ospreys:dragons:20260131,rugby,URC,United Rugby Championship: Ospreys,Dragons,2026-01-31 19:45:00,2
rugby:united rugby championship ospreys:lions:20260123,rugby,URC,United Rugby Championship: Ospreys,Lions,2026-01-23 19:45:00,2
rugby:united rugby championship scarlets:ulster:20260124,rugby,URC,United Rugby Championship: Scarlets,Ulster,2026-01-24 15:00:00,2
rugby:united rugby championship sharks:stormers:20260131,rugby,URC,United Rugby Championship: Sharks,Stormers,2026-01-31 15:00:00,2
rugby:united rugby championship stormers:sharks:20260124,rugby,URC,United Rugby Championship: Stormers,Sharks,2026-01-24 17:30:00,2
rugby:united rugby championship ulster:cardiff rugby:20260131,rugby,URC,United Rugby Championship: Ulster,Cardiff Rugby,2026-01-31 19:45:00,2
rugby:united rugby championship zebre:connacht:20260131,rugby,URC,United Rugby Championship: Zebre,Connacht,2026-01-31 15:00:00,2
rugby:united rugby championship zebre:glasgow warriors:20260124,rugby,URC,United Rugby Championship: Zebre,Glasgow Warriors,2026-01-24 19:45:00,2
tennis:mens adrian mannarino:rinky hijikata:20260118,tennis,ATP,Men's: Adrian Mannarino,Rinky Hijikata,2026-01-18 00:00:00,8
tennis:mens alexei popyrin:alexandre muller:20260118,tennis,ATP,Men's: Alexei Popyrin,Alexandre Muller,2026-01-18 00:00:00,8
tennis:mens ben shelton:ugo humbert:20260118,tennis,ATP,Men's: Ben Shelton,Ugo Humbert,2026-01-18 00:00:00,8
tennis:mens brandon nakashima:botic van de zandschulp:20260118,tennis,ATP,Men's: Brandon Nakashima,Botic van de Zandschulp,2026-01-18 00:00:00,8
tennis:mens christopher oconnell:nishesh basavareddy:20260118,tennis,ATP,Men's: Christopher O'Connell,Nishesh Basavareddy,2026-01-18 00:00:00,6
tennis:mens cristian garin:luciano darderi:20260118,tennis,ATP,Men's: Cristian Garin,Luciano Darderi,2026-01-18 00:00:00,8
tennis:mens dane sweeny:gael monfils:20260118,tennis,ATP,Men's: Dane Sweeny,Gael Monfils,2026-01-18 00:00:00,8
tennis:mens daniel altmaier:marin cilic:20260118,tennis,ATP,Men's: Daniel Altmaier,Marin Cilic,2026-01-18 00:00:00,8
tennis:mens daniil medvedev:jesper de jong:20260118,tennis,ATP,Men's: Daniil Medvedev,Jesper de Jong,2026-01-18 00:00:00,8
tennis:mens denis shapovalov:yunchaokete bu:20260118,tennis,ATP,Men's: Denis Shapovalov,Yunchaokete Bu,2026-01-18 00:00:00,8
tennis:mens elias ymer:alexander shevchenko:20260118,tennis,ATP,Men's: Elias Ymer,Alexander Shevchenko,2026-01-18 00:00:00,8
tennis:mens ethan quinn:tallon griekspoor:20260118,tennis,ATP,Men's: Ethan Quinn,Tallon Griekspoor,2026-01-18 00:00:00,8
tennis:mens fabian marozsan:arthur rinderknech:20260118,tennis,ATP,Men's: Fabian Marozsan,Arthur Rinderknech,2026-01-18 00:00:00,8
tennis:mens filip misolic:alejandro davidovich fokina:20260118,tennis,ATP,Men's: Filip Misolic,Alejandro Davidovich Fokina,2026-01-18 00:00:00,8
tennis:mens giovanni mpetshi perricard:sebastian baez:20260118,tennis,ATP,Men's: Giovanni Mpetshi Perricard,Sebastian Baez,2026-01-18 00:00:00,8
tennis:mens grigor dimitrov:tomas machac:20260118,tennis,ATP,Men's: Grigor Dimitrov,Tomas Machac,2026-01-18 00:00:00,8
tennis:mens hubert hurkacz:zizou bergs:20260118,tennis,ATP,Men's: Hubert Hurkacz,Zizou Bergs,2026-01-18 00:00:00,8
tennis:mens hugo gaston:jannik sinner:20260118,tennis,ATP,Men's: Hugo Gaston,Jannik Sinner,2026-01-18 00:00:00,4
tennis:mens jakub mensik:pablo carreno busta:20260118,tennis,ATP,Men's: Jakub Mensik,Pablo Carreno Busta,2026-01-18 00:00:00,8
tennis:mens james duckworth:dino prizmic:20260118,tennis,ATP,Men's: James Duckworth,Dino Prizmic,2026-01-18 00:00:00,8
tennis:mens jaume munar:dalibor svrcina:20260118,tennis,ATP,Men's: Jaume Munar,Dalibor Svrcina,2026-01-18 00:00:00,8
tennis:mens jiri lehecka:arthur gea:20260118,tennis,ATP,Men's: Jiri Lehecka,Arthur Gea,2026-01-18 00:00:00,8
tennis:mens joao fonseca:eliot spizzirri:20260118,tennis,ATP,Men's: Joao Fonseca,Eliot Spizzirri,2026-01-18 00:00:00,8
tennis:mens juan manuel cerundolo:jordan thompson:20260118,tennis,ATP,Men's: Juan Manuel Cerundolo,Jordan Thompson,2026-01-18 00:00:00,8
tennis:mens juncheng shang:roberto bautista agut:20260118,tennis,ATP,Men's: Juncheng Shang,Roberto Bautista Agut,2026-01-18 00:00:00,8
tennis:mens kamil majchrzak:jacob fearnley:20260118,tennis,ATP,Men's: Kamil Majchrzak,Jacob Fearnley,2026-01-18 00:00:00,8
tennis:mens karen khachanov:alex michelsen:20260118,tennis,ATP,Men's: Karen Khachanov,Alex Michelsen,2026-01-18 00:00:00,8
tennis:mens laslo djere:stan wawrinka:20260118,tennis,ATP,Men's: Laslo Djere,Stan Wawrinka,2026-01-18 00:00:00,8
tennis:mens learner tien:marcos giron:20260118,tennis,ATP,Men's: Learner Tien,Marcos Giron,2026-01-18 00:00:00,8
tennis:mens lorenzo musetti:raphael collignon:20260118,tennis,ATP,Men's: Lorenzo Musetti,Raphael Collignon,2026-01-18 00:00:00,8
tennis:mens lorenzo sonego:carlos taberner:20260118,tennis,ATP,Men's: Lorenzo Sonego,Carlos Taberner,2026-01-18 00:00:00,8
tennis:mens luca nardi:yibing wu:20260118,tennis,ATP,Men's: Luca Nardi,Yibing Wu,2026-01-18 00:00:00,8
tennis:mens mackenzie mcdonald:alex de minaur:20260119,tennis,ATP,Men's: Mackenzie McDonald,Alex de Minaur,2026-01-19 02:30:00,8
tennis:mens mariano navone:hamad medjedovic:20260118,tennis,ATP,Men's: Mariano Navone,Hamad Medjedovic,2026-01-18 00:00:00,8
tennis:mens martin damm:valentin vacherot:20260118,tennis,ATP,Men's: Martin Damm,Valentin Vacherot,2026-01-18 00:00:00,8
tennis:mens matteo arnaldi:andrey rublev:20260118,tennis,ATP,Men's: Matteo Arnaldi,Andrey Rublev,2026-01-18 00:00:00,8
tennis:mens mattia bellucci:casper ruud:20260118,tennis,ATP,Men's: Mattia Bellucci,Casper Ruud,2026-01-18 00:00:00,8
tennis:mens nicolai budkov kjaer:reilly opelka:20260118,tennis,ATP,Men's: Nicolai Budkov Kjaer,Reilly Opelka,2026-01-18 00:00:00,8
tennis:mens nuno borges:felix augeraliassime:20260118,tennis,ATP,Men's: Nuno Borges,Felix Auger-Aliassime,2026-01-18 00:00:00,8
tennis:mens pedro martinez:novak djokovic:20260118,tennis,ATP,Men's: Pedro Martinez,Novak Djokovic,2026-01-18 00:00:00,6
tennis:mens quentin halys:alejandro tabilo:20260118,tennis,ATP,Men's: Quentin Halys,Alejandro Tabilo,2026-01-18 00:00:00,8
tennis:mens rei sakamoto:rafael jodar:20260118,tennis,ATP,Men's: Rei Sakamoto,Rafael Jodar,2026-01-18 00:00:00,8
tennis:mens shintaro mochizuki:stefanos tsitsipas:20260118,tennis,ATP,Men's: Shintaro Mochizuki,Stefanos Tsitsipas,2026-01-18 00:00:00,8
tennis:mens terence atmane:francesco maestrelli:20260118,tennis,ATP,Men's: Terence Atmane,Francesco Maestrelli,2026-01-18 00:00:00,8
tennis:mens thiago agustin tirante:aleksandar vukic:20260118,tennis,ATP,Men's: Thiago Agustin Tirante,Aleksandar Vukic,2026-01-18 00:00:00,8
tennis:mens tommy paul:aleksandar kovacevic:20260118,tennis,ATP,Men's: Tommy Paul,Aleksandar Kovacevic,2026-01-18 00:00:00,8
tennis:mens valentin royer:taylor fritz:20260118,tennis,ATP,Men's: Valentin Royer,Taylor Fritz,2026-01-18 00:00:00,8
tennis:mens vit kopriva:janlennard struff:20260118,tennis,ATP,Men's: Vit Kopriva,Jan-Lennard Struff,2026-01-18 00:00:00,8
tennis:womens alycia parks:alexandra eala:20260118,tennis,WTA,Women's: Alycia Parks,Alexandra Eala,2026-01-18 00:00:00,8
tennis:womens ann li:camila osorio:20260118,tennis,WTA,Women's: Ann Li,Camila Osorio,2026-01-18 00:00:00,8
tennis:womens anna bondar:elizabeth mandlik:20260118,tennis,WTA,Women's: Anna Bondar,Elizabeth Mandlik,2026-01-18 00:00:00,8
tennis:womens anna kalinskaya:sonay kartal:20260118,tennis,WTA,Women's: Anna Kalinskaya,Sonay Kartal,2026-01-18 00:00:00,8
tennis:womens aryna sabalenka:sarah rakotomanga:20260118,tennis,WTA,Women's: Aryna Sabalenka,Sarah Rakotomanga,2026-01-18 00:00:00,2
tennis:womens ashlyn krueger:sara bejlek:20260118,tennis,WTA,Women's: Ashlyn Krueger,Sara Bejlek,2026-01-18 00:00:00,8
tennis:womens barbora krejcikova:diana shnaider:20260118,tennis,WTA,Women's: Barbora Krejcikova,Diana Shnaider,2026-01-18 00:00:00,8
tennis:womens coco gauff:kamilla rakhimova:20260118,tennis,WTA,Women's: Coco Gauff,Kamilla Rakhimova,2026-01-18 00:00:00,8
tennis:womens dalma galfi:clara tauson:20260118,tennis,WTA,Women's: Dalma Galfi,Clara Tauson,2026-01-18 00:00:00,8
tennis:womens daria kasatkina:nikola bartunkova:20260118,tennis,WTA,Women's: Daria Kasatkina,Nikola Bartunkova,2026-01-18 00:00:00,8
tennis:womens donna vekic:mirra andreeva:20260118,tennis,WTA,Women's: Donna Vekic,Mirra Andreeva,2026-01-18 00:00:00,8
tennis:womens elena rybakina:kaja juvan:20260118,tennis,WTA,Women's: Elena Rybakina,Kaja Juvan,2026-01-18 00:00:00,8
tennis:womens elise mertens:lanlana tararudee:20260118,tennis,WTA,Women's: Elise Mertens,Lanlana Tararudee,2026-01-18 00:00:00,8
tennis:womens emiliana arango:mccartney kessler:20260118,tennis,WTA,Women's: Emiliana Arango,McCartney Kessler,2026-01-18 00:00:00,8
tennis:womens iva jovic:katie volynets:20260118,tennis,WTA,Women's: Iva Jovic,Katie Volynets,2026-01-18 00:00:00,8
tennis:womens jessica pegula:anastasia zakharova:20260118,tennis,WTA,Women's: Jessica Pegula,Anastasia Zakharova,2026-01-18 00:00:00,8
tennis:womens julia grabher:elisabetta cocciaretto:20260118,tennis,WTA,Women's: Julia Grabher,Elisabetta Cocciaretto,2026-01-18 00:00:00,8
tennis:womens karolina muchova:jaqueline cristian:20260118,tennis,WTA,Women's: Karolina Muchova,Jaqueline Cristian,2026-01-18 00:00:00,8
tennis:womens karolina pliskova:sloane stephens:20260118,tennis,WTA,Women's: Karolina Pliskova,Sloane Stephens,2026-01-18 00:00:00,8
tennis:womens katie boulter:belinda bencic:20260118,tennis,WTA,Women's: Katie Boulter,Belinda Bencic,2026-01-18 00:00:00,8
tennis:womens laura siegemund:liudmila samsonova:20260118,tennis,WTA,Women's: Laura Siegemund,Liudmila Samsonova,2026-01-18 00:00:00,8
tennis:womens leylah fernandez:janice tjen:20260118,tennis,WTA,Women's: Leylah Fernandez,Janice Tjen,2026-01-18 00:00:00,8
tennis:womens linda klimovicova:francesca jones:20260118,tennis,WTA,Women's: Linda Klimovicova,Francesca Jones,2026-01-18 00:00:00,8
tennis:womens linda noskova:darja semenistaja:20260118,tennis,WTA,Women's: Linda Noskova,Darja Semenistaja,2026-01-18 00:00:00,8
tennis:womens lulu sun:linda fruhvirtova:20260118,tennis,WTA,Women's: Lulu Sun,Linda Fruhvirtova,2026-01-18 00:00:00,8
tennis:womens maddison inglis:kimberly birrell:20260118,tennis,WTA,Women's: Maddison Inglis,Kimberly Birrell,2026-01-18 00:00:00,8
tennis:womens magda linette:emma navarro:20260118,tennis,WTA,Women's: Magda Linette,Emma Navarro,2026-01-18 00:00:00,8
tennis:womens naomi osaka:antonia ruzic:20260118,tennis,WTA,Women's: Naomi Osaka,Antonia Ruzic,2026-01-18 00:00:00,8
tennis:womens oksana selekhmeteva:ella seidel:20260118,tennis,WTA,Women's: Oksana Selekhmeteva,Ella Seidel,2026-01-18 00:00:00,8
tennis:womens oleksandra oliynykova:madison keys:20260118,tennis,WTA,Women's: Oleksandra Oliynykova,Madison Keys,2026-01-18 00:00:00,6
tennis:womens panna udvardy:katerina siniakova:20260118,tennis,WTA,Women's: Panna Udvardy,Katerina Siniakova,2026-01-18 00:00:00,8
tennis:womens petra marcinko:tatjana maria:20260118,tennis,WTA,Women's: Petra Marcinko,Tatjana Maria,2026-01-18 00:00:00,8
tennis:womens priscilla hon:marina stakusic:20260118,tennis,WTA,Women's: Priscilla Hon,Marina Stakusic,2026-01-18 00:00:00,8
tennis:womens rebecca sramkova:jelena ostapenko:20260118,tennis,WTA,Women's: Rebecca Sramkova,Jelena Ostapenko,2026-01-18 00:00:00,8
tennis:womens renata zarazua:marie bouzkova:20260118,tennis,WTA,Women's: Renata Zarazua,Marie Bouzkova,2026-01-18 00:00:00,8
tennis:womens shuai zhang:taylah preston:20260118,tennis,WTA,Women's: Shuai Zhang,Taylah Preston,2026-01-18 00:00:00,8
tennis:womens simona waltert:amanda anisimova:20260118,tennis,WTA,Women's: Simona Waltert,Amanda Anisimova,2026-01-18 00:00:00,6
tennis:womens sofia kenin:peyton stearns:20260118,tennis,WTA,Women's: Sofia Kenin,Peyton Stearns,2026-01-18 00:00:00,8
